76	83	8	98	57	25	66	88	27	44	47	65	78	31	21	93	90	86	71	94	11	89	25	29	96	13	18	98	88	94	79	20	34	22	52	73	61	57	58	20	88	69	3	32	89	22	74	100	32	54	80	57	24	69	44	66	22	72	93	42	18	98	20	76	28	24	2	59	40	34	61	6	6	24	42	16	12	78	37	86	94	57	100	19	19	62	27	3	97	40	46	67	57	97	52	30	75	93	37	79
26	60	96	20	71	56	72	57	55	79	83	79	21	14	68	94	16	29	68	22	68	24	80	94	60	5	83	87	9	27	61	49	89	40	25	83	98	10	17	16	96	69	14	79	39	40	88	65	93	73	58	34	9	40	12	14	87	13	47	46	85	67	100	14	74	35	19	11	100	51	95	48	69	63	63	9	94	4	1	80	94	7	80	5	77	52	32	35	23	74	88	65	47	22	3	3	14	6	91	2
10	23	82	47	37	33	27	13	51	47	52	76	63	70	16	44	78	44	74	28	91	25	61	19	98	50	70	6	63	65	13	85	25	15	8	75	57	22	10	52	7	95	9	79	54	74	62	86	49	29	79	83	46	100	38	88	71	77	70	13	74	47	95	71	24	7	83	56	4	98	51	3	24	19	84	95	59	92	95	15	37	40	10	89	29	91	16	17	59	63	87	80	29	58	80	52	94	89	50	49
51	78	99	40	92	30	97	79	10	80	31	92	57	9	21	64	81	26	94	53	17	55	53	95	75	31	14	58	51	45	43	37	34	64	34	17	9	88	92	39	65	72	19	75	52	76	80	25	70	73	78	9	92	5	54	3	42	43	14	74	79	67	23	79	5	49	9	80	52	96	67	44	9	70	74	31	100	70	75	48	26	77	53	64	1	33	10	50	28	20	26	80	79	33	37	36	31	40	38	28
40	62	1	39	90	55	17	29	35	50	92	9	38	2	100	93	88	78	28	33	50	72	19	77	52	67	73	38	4	34	12	80	18	63	62	97	83	45	66	4	18	20	77	82	24	98	75	14	55	73	36	99	18	21	99	15	81	64	84	99	96	100	56	33	12	58	13	44	58	58	35	56	64	33	59	49	67	72	50	11	35	65	45	57	11	75	74	19	44	75	96	66	22	40	26	62	74	39	22	19
62	1	90	63	86	82	15	31	43	65	99	8	75	7	37	92	30	31	90	18	42	84	52	59	85	7	30	100	13	94	17	86	29	100	65	34	5	42	81	79	13	37	49	29	85	38	99	2	83	88	54	35	63	95	55	21	99	12	86	20	9	92	46	36	53	60	75	93	3	82	38	17	95	90	75	60	4	61	53	5	9	98	4	65	24	8	96	97	9	56	87	5	5	35	34	19	80	80	43	79
99	82	34	35	32	75	29	56	33	9	78	56	17	77	74	8	86	30	11	42	85	54	45	26	83	65	63	18	66	93	20	29	56	88	91	35	95	7	83	70	30	12	45	69	93	46	99	13	97	59	47	55	75	34	49	32	11	60	67	53	7	96	49	65	64	96	2	97	27	34	30	48	84	68	58	97	61	85	74	6	41	11	2	33	49	66	10	63	36	91	61	10	93	52	44	16	4	25	1	79
12	10	2	85	52	57	90	71	17	21	60	50	100	90	82	55	98	93	16	5	77	41	32	16	69	25	68	41	42	14	24	99	93	47	65	67	60	76	71	22	84	30	23	37	38	99	78	45	92	22	28	98	48	49	12	87	25	38	36	37	27	97	39	76	9	26	43	25	79	38	14	21	92	65	83	10	61	50	46	71	76	100	51	11	74	59	18	32	81	81	58	31	32	93	80	38	11	30	28	85
40	54	30	26	100	90	56	50	90	89	8	23	91	8	62	72	97	91	67	39	27	99	36	32	3	63	2	37	52	84	67	19	71	50	88	38	65	16	33	70	20	67	17	46	94	40	95	84	88	51	97	85	86	48	86	36	60	9	63	69	88	9	13	15	29	99	64	54	54	16	74	6	73	91	32	28	57	82	35	66	57	52	67	60	49	67	43	88	78	85	32	94	75	53	44	10	38	79	85	72
59	11	69	94	14	83	61	16	94	89	63	69	2	13	32	11	12	66	39	11	51	14	43	68	11	83	29	46	38	33	87	12	93	24	80	55	75	13	3	73	26	19	56	29	62	41	4	33	79	53	100	36	84	51	59	75	43	96	63	71	21	1	93	54	19	86	41	48	84	47	89	93	71	64	34	77	50	49	88	69	76	13	61	23	91	5	20	22	41	83	67	10	29	74	1	61	99	68	77	43
55	35	91	30	94	13	43	16	6	52	75	63	26	58	26	29	75	65	90	100	96	47	15	50	61	85	50	10	31	85	92	91	62	95	31	99	36	36	13	6	87	13	9	18	17	49	44	55	27	3	97	4	84	52	80	32	83	23	97	87	25	28	33	60	9	38	90	6	69	2	97	67	85	14	97	47	83	44	53	81	45	78	14	73	14	31	47	96	13	24	71	99	64	32	80	75	64	40	45	40
28	9	30	34	1	75	11	44	29	9	7	47	64	45	55	76	17	11	39	18	64	46	74	3	20	27	46	67	84	41	97	78	84	44	78	64	63	36	69	73	15	23	100	57	77	97	16	30	69	52	13	51	8	22	4	68	72	3	14	63	28	29	94	95	94	72	12	93	57	100	18	20	81	42	90	56	26	47	12	63	71	84	24	19	52	6	51	31	74	10	83	29	85	80	52	1	51	77	18	18
86	90	82	1	86	41	62	65	92	22	51	25	85	31	90	18	98	96	84	99	53	72	71	87	98	10	47	2	83	5	21	96	33	85	40	6	12	45	75	33	39	31	27	93	6	23	80	97	18	39	6	11	69	70	67	80	54	9	30	10	97	89	82	73	99	92	63	48	32	14	20	57	92	100	96	75	31	95	40	16	29	60	21	85	51	14	25	17	34	44	76	100	37	100	58	99	63	77	46	35
85	74	3	48	27	75	82	70	21	46	72	69	97	78	30	31	47	43	36	88	85	52	35	16	71	19	69	9	38	32	73	17	28	62	91	82	14	54	100	26	9	45	10	43	34	72	95	19	49	30	78	3	6	47	71	19	70	33	68	52	24	31	24	48	41	36	2	98	54	34	93	96	12	83	71	97	21	87	52	56	14	17	69	61	79	39	69	87	44	7	49	99	20	4	38	61	15	36	14	26
84	78	21	29	19	34	59	38	50	39	100	15	2	32	63	3	75	54	46	44	35	80	22	56	85	77	94	59	84	40	31	85	76	71	74	62	94	16	95	3	23	92	16	84	89	47	50	26	52	33	30	75	70	51	13	16	55	36	16	73	42	97	55	76	77	97	89	13	62	52	44	36	69	55	60	100	62	45	14	71	83	33	58	3	90	64	5	75	41	70	78	40	16	58	55	97	15	31	91	38
32	10	10	51	68	31	8	24	88	10	67	46	27	95	59	33	53	54	19	44	91	23	87	39	79	2	64	12	56	21	90	61	59	61	36	74	48	32	17	29	52	77	63	28	45	45	30	4	79	87	78	31	54	72	9	6	18	3	10	25	57	12	79	34	30	77	40	36	11	29	25	24	7	58	22	89	8	53	65	94	18	86	60	48	46	9	93	6	68	93	39	87	70	66	64	87	2	28	60	81
5	51	9	47	10	98	43	13	54	82	81	42	90	36	95	4	30	84	90	44	64	79	64	57	83	24	14	47	73	36	23	8	99	94	8	56	23	16	24	73	66	65	86	76	35	53	66	80	58	61	71	42	61	75	46	21	41	18	36	74	19	22	58	8	31	18	15	71	4	45	4	13	3	93	81	65	71	94	51	45	45	19	15	15	27	19	81	71	91	36	95	10	24	92	57	22	71	86	80	26
30	77	51	63	62	52	3	46	83	5	81	55	32	74	35	29	99	14	21	68	90	63	34	82	15	17	89	51	26	68	81	29	12	6	96	15	3	56	9	54	57	51	34	39	72	92	32	57	88	65	31	34	48	52	34	88	1	36	100	49	42	61	78	68	24	92	25	94	98	1	18	52	87	51	16	58	2	31	54	12	76	96	51	59	81	32	30	62	60	52	92	69	77	49	33	62	64	74	11	42
85	28	1	98	64	80	92	73	16	30	10	49	89	39	76	12	60	69	69	13	17	68	83	85	84	46	77	54	52	9	77	28	62	22	27	49	60	16	7	81	67	18	88	74	7	59	48	21	21	76	83	67	68	77	68	11	34	60	8	80	30	68	28	12	44	57	42	85	35	45	53	75	55	13	87	16	70	12	28	15	18	1	45	83	89	41	87	49	61	8	30	85	62	72	57	43	23	71	86	13
95	5	45	41	50	90	12	49	26	4	96	51	75	59	44	64	44	6	24	37	89	86	14	38	41	84	4	84	70	54	78	64	2	31	62	31	9	29	6	34	21	81	5	34	85	32	15	35	63	16	25	50	10	17	92	18	75	68	25	65	77	68	34	4	7	29	6	52	18	5	79	7	53	20	15	8	97	20	16	59	78	38	38	26	3	82	14	27	46	10	44	36	64	6	43	21	46	12	70	93
64	28	86	33	93	71	93	58	3	13	14	89	62	82	79	13	42	52	8	92	67	33	29	32	55	57	65	99	93	34	73	38	84	72	78	96	11	87	20	7	63	37	79	28	35	84	98	9	7	91	14	64	32	24	68	73	17	60	64	86	7	7	98	89	24	69	82	89	63	68	73	18	81	51	62	79	14	93	51	16	65	29	91	63	65	83	23	65	39	93	84	72	94	38	43	15	5	58	100	50
23	64	9	15	47	44	62	80	53	98	10	26	18	62	17	40	88	9	74	35	69	89	48	13	63	96	13	64	92	32	14	3	24	78	20	18	70	83	45	14	48	37	48	24	87	82	16	73	67	41	100	50	80	82	53	35	22	97	75	40	70	52	68	57	81	17	72	97	82	95	37	76	21	89	14	77	75	50	23	31	7	11	40	76	69	51	68	16	82	98	37	41	30	57	50	58	55	17	6	62
49	72	8	89	47	83	90	59	53	49	11	40	100	13	43	17	43	54	100	83	91	34	26	39	38	5	66	81	30	47	64	68	88	76	77	13	84	27	36	40	16	26	6	7	50	23	63	63	59	83	59	23	78	29	9	93	86	40	49	3	26	59	91	51	84	91	66	68	33	40	17	59	22	57	80	43	45	7	16	13	35	76	72	69	15	22	76	42	45	90	37	70	29	5	11	29	60	87	79	74
63	89	1	15	42	67	18	77	30	68	96	21	44	21	5	63	17	20	33	20	100	50	22	15	88	97	10	10	67	14	71	48	9	75	17	77	3	48	59	6	58	36	21	24	52	51	55	34	25	70	38	79	84	8	29	57	63	92	67	87	77	95	66	19	79	13	25	30	21	83	55	3	49	11	48	57	33	52	93	100	35	97	1	34	88	57	53	22	78	81	96	47	38	65	47	17	72	82	85	77
79	29	25	23	53	5	55	1	30	68	96	78	60	79	50	36	6	66	1	26	89	47	93	45	89	72	46	56	39	63	35	18	75	6	58	53	15	69	14	4	71	77	27	29	46	27	73	26	62	87	18	80	81	57	91	94	74	90	41	8	74	48	6	100	70	78	12	41	63	71	64	76	33	97	36	88	30	35	8	19	99	32	28	16	67	17	5	97	49	14	33	27	86	74	14	1	10	61	80	79
99	39	8	66	92	59	96	70	94	100	62	84	28	88	77	22	92	62	28	56	50	97	46	60	82	13	73	81	11	85	66	47	41	24	12	77	18	1	44	51	69	91	64	55	51	12	47	9	55	12	16	77	15	32	45	13	16	57	48	77	17	33	89	20	80	53	62	97	45	46	24	74	20	72	47	68	46	79	76	51	18	22	37	55	91	70	3	58	69	48	100	91	40	78	59	21	80	77	24	64
96	45	61	6	52	92	27	74	68	96	4	8	89	78	52	95	39	43	48	80	2	20	72	37	83	37	58	9	76	100	59	13	83	68	97	16	66	61	63	17	59	53	46	17	61	58	65	63	80	84	55	37	81	37	58	91	16	70	73	51	45	62	60	34	17	27	41	30	96	12	32	83	17	17	63	52	3	77	41	1	37	90	28	48	70	20	15	88	56	97	95	34	78	89	13	61	72	37	28	80
37	62	21	72	3	74	53	5	66	96	3	33	24	32	62	7	50	4	70	37	24	7	6	38	45	90	44	38	94	98	100	13	65	67	50	68	68	83	2	66	74	80	60	4	62	37	50	14	47	38	73	3	34	52	82	88	42	84	81	49	78	56	11	50	18	55	13	40	86	65	4	40	2	88	59	39	5	7	20	25	79	8	19	18	69	95	51	94	79	79	11	88	49	13	50	34	61	78	82	16
33	85	31	42	21	20	82	48	81	43	44	35	93	95	35	19	16	84	42	95	9	23	23	11	99	5	40	4	91	98	38	10	62	22	48	57	49	14	99	100	65	82	6	55	78	18	89	5	72	29	79	12	13	28	3	2	9	33	33	17	38	31	32	5	25	79	77	37	12	75	16	89	38	14	71	58	25	90	80	90	44	89	88	60	57	26	17	84	61	86	82	53	10	41	36	7	94	66	3	16
42	77	73	63	78	95	83	29	98	45	34	34	39	12	34	1	35	73	15	87	30	76	12	91	99	57	56	47	23	43	6	52	62	31	26	80	58	56	66	73	47	39	32	31	76	87	62	69	23	48	33	35	30	86	92	100	23	36	12	23	64	4	55	40	16	38	75	8	65	13	57	76	38	58	58	35	35	78	40	13	2	9	58	53	30	100	79	74	84	24	83	60	82	61	41	87	44	66	94	38
